Cruciani_1,Cruciani_2,Cruciani_3,Instability_Index,Boman_Index,Hydrophobicity_Eisenberg,Hydrophobic_Moment,Aliphatic_Index,Isoelectric_Point_Lehninger,Charge_pH7.4_Lehninger,Freq_Tiny,Freq_Small,Freq_Aliphatic,Freq_Aromatic,Freq_Non_polar,Freq_Polar,Freq_Charged,Freq_Basic,Freq_Acidic
-0.395333,-0.191333,0.133333,55.570000,0.528667,0.098667,0.560610,104.000000,10.573161,4.707961,0.200000,0.466667,0.333333,0.066667,0.700000,0.300000,0.233333,0.200000,0.033333
-0.230667,-0.233333,0.035000,50.703333,0.201333,0.256333,0.435316,123.333333,10.342988,2.031148,0.166667,0.400000,0.333333,0.100000,0.566667,0.433333,0.166667,0.133333,0.033333
-0.255000,-0.369000,0.179000,32.976667,0.581667,0.130667,0.330863,74.666667,7.870681,1.137970,0.466667,0.666667,0.233333,0.066667,0.666667,0.333333,0.133333,0.100000,0.033333
-0.448667,-0.238333,-0.022333,20.436667,-0.760000,0.450667,0.592794,153.000000,6.923699,-0.007091,0.300000,0.366667,0.500000,0.100000,0.733333,0.266667,0.133333,0.066667,0.066667
-0.155667,-0.292000,0.095333,82.073333,2.278333,-0.163667,0.669261,68.333333,7.492537,0.177506,0.366667,0.533333,0.233333,0.066667,0.633333,0.366667,0.333333,0.200000,0.133333
-0.219667,-0.382333,0.087333,85.996667,0.874333,0.143000,0.391863,90.666667,7.181488,-0.175301,0.333333,0.633333,0.300000,0.133333,0.566667,0.433333,0.233333,0.166667,0.066667
-0.271000,-0.414333,0.113667,69.480000,0.211000,0.221667,0.228642,39.000000,4.868809,-0.861247,0.533333,0.766667,0.133333,0.066667,0.666667,0.333333,0.000000,0.000000,0.000000
-0.159667,-0.288000,0.028000,47.906667,1.289667,-0.062000,0.532048,74.666667,7.476545,0.139156,0.300000,0.466667,0.200000,0.033333,0.600000,0.400000,0.300000,0.166667,0.133333
-0.048333,-0.340333,-0.056667,-0.190000,1.681000,-0.021667,0.500255,52.000000,3.753114,-3.861141,0.400000,0.633333,0.166667,0.133333,0.600000,0.400000,0.300000,0.100000,0.200000
-0.277667,-0.472333,0.159667,21.680000,0.246000,0.237667,0.198040,45.333333,5.822585,-0.859147,0.600000,0.800000,0.133333,0.066667,0.633333,0.366667,0.066667,0.033333,0.033333
-0.094333,-0.277000,0.135333,86.170000,2.768000,-0.271333,0.798233,42.333333,7.877017,1.179428,0.366667,0.500000,0.133333,0.066667,0.566667,0.433333,0.366667,0.233333,0.133333
0.371667,0.177667,0.793000,278.910000,9.971667,-1.580667,0.614240,3.333333,13.434390,20.030893,0.266667,0.266667,0.033333,0.066667,0.266667,0.733333,0.700000,0.700000,0.000000
-0.263000,-0.382000,0.156667,20.970000,0.515333,0.151000,0.324490,74.666667,7.475988,0.138148,0.500000,0.666667,0.233333,0.066667,0.666667,0.333333,0.166667,0.100000,0.066667
-0.472000,-0.265667,-0.017000,3.410000,-0.943333,0.481333,0.454146,156.333333,6.548375,-0.009191,0.333333,0.433333,0.566667,0.100000,0.766667,0.233333,0.066667,0.033333,0.033333
-0.282667,-0.426667,0.082000,35.460000,0.253000,0.211667,0.338990,77.666667,5.871554,-0.861844,0.433333,0.733333,0.233333,0.066667,0.666667,0.333333,0.133333,0.066667,0.066667
-0.003333,-0.292000,0.172333,68.036667,3.201333,-0.386333,0.798104,42.333333,8.164369,2.138268,0.366667,0.533333,0.133333,0.033333,0.533333,0.466667,0.366667,0.233333,0.133333
-0.566000,-0.362333,0.037333,44.213333,-1.055000,0.501000,0.346518,156.333333,6.680050,-0.004924,0.400000,0.566667,0.600000,0.033333,0.766667,0.233333,0.066667,0.033333,0.033333
0.017333,-0.314667,0.103333,39.533333,2.095333,-0.093000,0.411105,29.333333,6.829976,-0.786469,0.466667,0.600000,0.100000,0.200000,0.566667,0.433333,0.200000,0.133333,0.066667
-0.161333,-0.308000,0.180667,33.166667,1.300000,-0.060667,0.281577,68.000000,8.443339,3.135926,0.333333,0.600000,0.200000,0.066667,0.600000,0.400000,0.266667,0.200000,0.066667
-0.521000,-0.052000,-0.091667,45.673333,-1.287000,0.578333,0.393305,117.000000,8.718434,0.846161,0.200000,0.366667,0.333333,0.300000,0.833333,0.166667,0.033333,0.033333,0.000000
-0.307667,-0.391333,0.193000,16.150000,0.354667,0.174000,0.280387,78.000000,7.868669,1.135837,0.500000,0.666667,0.266667,0.066667,0.700000,0.300000,0.133333,0.100000,0.033333
-0.127333,-0.311333,0.270333,81.590000,3.270667,-0.265667,0.737314,32.666667,11.785424,3.710539,0.466667,0.566667,0.133333,0.066667,0.533333,0.466667,0.266667,0.200000,0.066667
-0.288333,-0.372000,0.155667,26.556667,0.458000,0.173667,0.361937,81.000000,7.870681,1.137970,0.433333,0.666667,0.233333,0.066667,0.666667,0.333333,0.133333,0.100000,0.033333
-0.284000,-0.429333,0.084000,12.013333,0.253000,0.222333,0.332927,77.666667,5.871554,-0.861844,0.433333,0.733333,0.233333,0.066667,0.666667,0.333333,0.133333,0.066667,0.066667
0.362333,0.224667,0.714667,284.953333,9.869000,-1.575000,0.885553,26.000000,13.758793,19.994740,0.166667,0.333333,0.133333,0.000000,0.233333,0.766667,0.666667,0.666667,0.000000
0.002000,-0.207333,0.065667,32.070000,3.023000,-0.225333,0.357741,29.333333,9.888717,1.989325,0.266667,0.433333,0.133333,0.200000,0.533333,0.466667,0.266667,0.166667,0.100000
-0.053667,-0.303333,0.034000,67.076667,2.368333,-0.160000,0.576385,65.000000,6.006510,-1.783492,0.333333,0.500000,0.200000,0.100000,0.566667,0.433333,0.366667,0.200000,0.166667
-0.455161,-0.113548,-0.060000,9.335484,-0.503548,0.440323,0.744788,135.161290,9.746902,0.993430,0.193548,0.322581,0.387097,0.193548,0.741935,0.258065,0.161290,0.096774,0.064516
-0.546774,-0.254839,-0.032581,41.561290,-1.720968,0.633871,0.321496,182.580645,6.875643,-0.007260,0.290323,0.451613,0.612903,0.096774,0.774194,0.225806,0.064516,0.032258,0.032258
-0.212258,-0.286774,0.157419,43.483871,1.111613,-0.006452,0.573344,88.064516,8.169707,2.177819,0.387097,0.483871,0.258065,0.064516,0.612903,0.387097,0.258065,0.193548,0.064516
-0.270968,-0.389677,0.177419,26.329032,0.512258,0.143548,0.276754,81.612903,7.868669,1.135837,0.451613,0.677419,0.258065,0.064516,0.677419,0.322581,0.129032,0.096774,0.032258
-0.460323,-0.209032,0.004194,32.525806,-0.535806,0.416129,0.581074,126.129032,9.658655,0.992168,0.290323,0.387097,0.419355,0.161290,0.741935,0.258065,0.161290,0.096774,0.064516
-0.213871,-0.262903,0.119677,82.358065,1.323226,-0.026452,0.573143,88.064516,7.870819,1.139369,0.387097,0.483871,0.258065,0.064516,0.645161,0.354839,0.258065,0.161290,0.096774
-0.449355,-0.250968,0.084516,34.964516,-0.819677,0.459032,0.305394,148.064516,10.434589,1.992024,0.354839,0.451613,0.451613,0.096774,0.709677,0.290323,0.064516,0.064516,0.000000
-0.506774,-0.198065,-0.010000,15.129032,-1.518065,0.613548,0.333986,176.129032,9.877730,0.992765,0.322581,0.387097,0.516129,0.129032,0.741935,0.258065,0.032258,0.032258,0.000000
-0.463226,-0.195484,-0.008065,29.051613,-0.590645,0.424839,0.584406,129.354839,9.658655,0.992168,0.290323,0.387097,0.451613,0.161290,0.741935,0.258065,0.161290,0.096774,0.064516
-0.577742,-0.148710,-0.069677,14.577419,-1.975161,0.678065,0.239341,170.000000,9.749618,0.992032,0.258065,0.322581,0.516129,0.193548,0.806452,0.193548,0.032258,0.032258,0.000000
-0.294516,-0.093871,-0.062903,18.548387,-0.270645,0.388710,0.373549,153.870968,9.629280,0.991330,0.161290,0.322581,0.419355,0.161290,0.677419,0.322581,0.096774,0.064516,0.032258
-0.403226,-0.141935,-0.041290,31.341935,-0.189032,0.386774,0.620260,125.806452,9.746902,0.993430,0.225806,0.354839,0.387097,0.193548,0.709677,0.290323,0.161290,0.096774,0.064516
-0.452581,-0.108387,-0.063871,7.525806,-0.503548,0.419677,0.725712,135.161290,9.746902,0.993430,0.193548,0.322581,0.387097,0.193548,0.741935,0.258065,0.161290,0.096774,0.064516
-0.426129,-0.288065,-0.023548,12.993548,-0.381935,0.353226,0.759531,166.774194,7.092132,-0.004991,0.225806,0.387097,0.516129,0.032258,0.709677,0.290323,0.193548,0.096774,0.096774
-0.465806,-0.167419,-0.015161,27.325806,-1.694516,0.671290,0.303975,179.354839,9.749618,0.992032,0.290323,0.290323,0.483871,0.161290,0.709677,0.290323,0.032258,0.032258,0.000000
-0.492581,-0.163871,-0.046452,20.790323,-1.728387,0.636774,0.291985,176.129032,9.749618,0.992032,0.258065,0.322581,0.483871,0.161290,0.741935,0.258065,0.032258,0.032258,0.000000
-0.391935,-0.270000,0.018387,43.961290,-1.064194,0.485484,0.322432,179.032258,9.901285,0.994132,0.258065,0.354839,0.483871,0.032258,0.645161,0.354839,0.096774,0.064516,0.032258
-0.414194,-0.277419,-0.002903,11.590323,-0.659032,0.405484,0.667692,173.225806,7.024859,-0.006561,0.290323,0.387097,0.548387,0.032258,0.709677,0.290323,0.129032,0.064516,0.064516
-0.455161,-0.113548,-0.060000,7.525806,-0.503548,0.440323,0.763062,135.161290,9.746902,0.993430,0.193548,0.322581,0.387097,0.193548,0.741935,0.258065,0.161290,0.096774,0.064516
-0.465484,-0.214194,0.078387,6.938710,-1.179032,0.532903,0.271693,160.645161,10.434589,1.992024,0.387097,0.387097,0.483871,0.129032,0.709677,0.290323,0.064516,0.064516,0.000000
-0.462581,-0.228065,0.083871,21.112903,-1.020323,0.502581,0.271693,148.064516,10.434589,1.992024,0.387097,0.419355,0.451613,0.129032,0.709677,0.290323,0.064516,0.064516,0.000000
-0.105484,-0.255161,0.106129,13.961290,2.068710,-0.060645,0.765953,81.612903,9.069713,1.711052,0.354839,0.548387,0.290323,0.096774,0.548387,0.451613,0.258065,0.161290,0.096774
0.285484,0.199032,0.698710,309.977419,9.389677,-1.490968,0.761779,21.935484,13.758793,19.994740,0.161290,0.322581,0.096774,0.000000,0.290323,0.709677,0.645161,0.645161,0.000000
0.018710,-0.204839,0.192258,7.541935,2.067742,-0.089032,0.314781,59.677419,10.352933,4.882217,0.258065,0.516129,0.193548,0.193548,0.483871,0.516129,0.193548,0.193548,0.000000
-0.492903,-0.094516,-0.068710,10.264516,-0.369355,0.432903,0.826231,138.387097,9.873263,0.994163,0.193548,0.322581,0.419355,0.193548,0.774194,0.225806,0.161290,0.096774,0.064516
-0.446129,-0.172258,-0.054839,56.464516,-0.264516,0.366452,0.599281,135.483871,7.112381,-0.005862,0.225806,0.354839,0.483871,0.129032,0.741935,0.258065,0.193548,0.096774,0.096774
-0.550000,-0.160645,-0.058065,20.712903,-0.700968,0.464839,0.664661,131.935484,9.746902,0.993430,0.193548,0.419355,0.451613,0.193548,0.806452,0.193548,0.161290,0.096774,0.064516
-0.334516,-0.208065,0.005484,16.738710,-0.665161,0.396452,0.530330,157.419355,9.589750,0.991965,0.258065,0.290323,0.451613,0.096774,0.645161,0.354839,0.161290,0.096774,0.064516
-0.469355,-0.195484,0.051290,6.938710,-1.322903,0.572903,0.271693,172.903226,10.434589,1.992024,0.322581,0.387097,0.483871,0.129032,0.709677,0.290323,0.064516,0.064516,0.000000
-0.423226,-0.272581,0.122903,21.112903,-0.814516,0.468710,0.270145,148.064516,10.434589,1.992024,0.419355,0.451613,0.451613,0.096774,0.677419,0.322581,0.064516,0.064516,0.000000
-0.620968,-0.248710,0.045161,-3.135484,-2.355806,0.688387,0.186509,216.774194,9.981025,1.989158,0.258065,0.419355,0.645161,0.064516,0.838710,0.161290,0.064516,0.064516,0.000000
-0.547419,-0.196129,0.019355,10.909677,-1.966129,0.619355,0.245734,201.290323,10.212350,1.991291,0.258065,0.354839,0.580645,0.096774,0.774194,0.225806,0.064516,0.064516,0.000000
-0.078387,-0.304194,0.177742,14.251613,1.282581,-0.011935,0.486965,66.129032,10.497594,4.028063,0.322581,0.451613,0.225806,0.129032,0.483871,0.516129,0.225806,0.193548,0.032258
-0.450645,-0.191613,0.049677,14.577419,-1.011935,0.517742,0.311910,148.064516,10.434589,1.992024,0.354839,0.387097,0.451613,0.161290,0.709677,0.290323,0.064516,0.064516,0.000000
-0.582903,-0.160000,-0.059677,11.838710,-2.200645,0.714839,0.295121,204.516129,9.749618,0.992032,0.225806,0.290323,0.580645,0.129032,0.806452,0.193548,0.032258,0.032258,0.000000
-0.463871,-0.230645,0.085806,21.112903,-1.020323,0.512903,0.271693,148.064516,10.434589,1.992024,0.387097,0.419355,0.451613,0.129032,0.709677,0.290323,0.064516,0.064516,0.000000
-0.571935,-0.188387,0.020323,19.109677,-1.838387,0.625484,0.359174,166.774194,9.679634,1.848955,0.290323,0.354839,0.483871,0.161290,0.806452,0.193548,0.064516,0.064516,0.000000
0.123226,-0.178387,0.099355,-0.577419,2.629032,-0.272581,0.614925,56.451613,10.180377,3.985319,0.193548,0.387097,0.193548,0.129032,0.419355,0.580645,0.322581,0.225806,0.096774
-0.465161,-0.207742,-0.006774,22.838710,-0.562258,0.415161,0.584406,126.129032,9.658655,0.992168,0.290323,0.419355,0.451613,0.161290,0.741935,0.258065,0.161290,0.096774,0.064516
-0.450645,-0.209355,0.051613,28.751613,-0.987742,0.498065,0.330547,154.193548,10.434589,1.992024,0.322581,0.419355,0.451613,0.129032,0.709677,0.290323,0.064516,0.064516,0.000000
-0.422903,-0.212903,0.082258,6.938710,-1.037742,0.521613,0.271693,157.419355,10.434589,1.992024,0.387097,0.387097,0.451613,0.129032,0.677419,0.322581,0.064516,0.064516,0.000000
-0.456452,-0.191613,-0.030645,27.125806,-0.248710,0.353871,0.594050,129.032258,9.746902,0.993430,0.225806,0.419355,0.483871,0.129032,0.741935,0.258065,0.161290,0.096774,0.064516
-0.600000,0.020000,-0.121290,22.103226,-1.770323,0.702903,0.277366,182.258065,9.892619,1.850420,0.129032,0.225806,0.483871,0.258065,0.838710,0.161290,0.064516,0.064516,0.000000
-0.126129,-0.334516,0.215161,27.745161,1.601935,-0.095806,0.687550,40.967742,8.154282,2.130999,0.483871,0.645161,0.193548,0.129032,0.645161,0.354839,0.225806,0.161290,0.064516
-0.409355,-0.467097,0.189355,30.983871,0.290323,0.228710,0.411083,82.258065,9.748386,1.030488,0.516129,0.612903,0.354839,0.096774,0.709677,0.290323,0.129032,0.096774,0.032258
-0.471290,-0.244194,0.016129,35.377419,-0.975161,0.523226,0.279792,131.935484,7.845682,0.033362,0.322581,0.516129,0.451613,0.161290,0.741935,0.258065,0.096774,0.064516,0.032258
-0.195484,-0.107419,-0.098065,38.506452,0.240645,0.287097,0.463240,138.064516,6.989719,-0.007962,0.161290,0.322581,0.387097,0.161290,0.612903,0.387097,0.129032,0.064516,0.064516
-0.237419,-0.412258,0.167742,26.377419,0.312258,0.165806,0.342424,81.612903,7.474225,0.135282,0.483871,0.645161,0.225806,0.064516,0.645161,0.354839,0.161290,0.096774,0.064516
-0.682903,-0.189355,0.013548,10.158065,-2.232258,0.710968,0.383584,160.645161,10.212350,1.991291,0.322581,0.354839,0.516129,0.193548,0.870968,0.129032,0.064516,0.064516,0.000000
-0.465806,-0.173548,0.031290,21.112903,-1.292581,0.550968,0.230108,172.903226,10.434589,1.992024,0.290323,0.387097,0.483871,0.129032,0.709677,0.290323,0.064516,0.064516,0.000000
-0.307419,-0.396452,0.114516,28.254839,0.408387,0.189355,0.354389,84.516129,7.475988,0.138148,0.419355,0.709677,0.258065,0.064516,0.677419,0.322581,0.161290,0.096774,0.064516
-0.400323,-0.219677,-0.047419,15.635484,0.023548,0.306452,0.519136,88.387097,6.943921,-0.007654,0.290323,0.483871,0.387097,0.193548,0.709677,0.290323,0.193548,0.096774,0.096774
-0.396452,0.059677,-0.149355,44.903226,-1.712903,0.536129,0.290571,198.064516,9.772798,1.986991,0.032258,0.064516,0.516129,0.225806,0.774194,0.225806,0.129032,0.096774,0.032258
0.408710,0.177097,0.743226,311.167742,9.814839,-1.545161,0.584664,19.032258,13.758793,19.994740,0.258065,0.322581,0.096774,0.000000,0.193548,0.806452,0.645161,0.645161,0.000000
-0.410323,-0.181290,-0.023548,36.077419,-0.109032,0.337742,0.594050,129.032258,9.746902,0.993430,0.225806,0.387097,0.451613,0.129032,0.709677,0.290323,0.161290,0.096774,0.064516
-0.154516,-0.377419,0.029677,29.709677,1.726774,-0.052581,0.678172,47.096774,4.318587,-1.858630,0.419355,0.677419,0.129032,0.064516,0.612903,0.387097,0.225806,0.096774,0.129032
-0.426452,-0.237097,-0.037742,44.909677,-1.039677,0.511935,0.288498,154.516129,6.875643,-0.007260,0.290323,0.387097,0.516129,0.096774,0.709677,0.290323,0.064516,0.032258,0.032258
0.339355,0.244516,0.731613,316.029032,9.842581,-1.566774,0.761779,25.161290,13.781067,20.994732,0.161290,0.258065,0.096774,0.000000,0.258065,0.741935,0.677419,0.677419,0.000000
-0.465161,-0.220000,0.071290,21.112903,-1.092258,0.527742,0.276002,154.193548,10.434589,1.992024,0.354839,0.419355,0.451613,0.129032,0.709677,0.290323,0.064516,0.064516,0.000000
-0.454839,-0.198065,0.048065,14.577419,-1.146452,0.538710,0.330547,166.774194,10.434589,1.992024,0.322581,0.387097,0.483871,0.129032,0.709677,0.290323,0.064516,0.064516,0.000000
-0.299032,-0.375161,0.090968,53.064516,0.522903,0.220968,0.394240,53.548387,6.668872,-0.820128,0.483871,0.709677,0.193548,0.129032,0.677419,0.322581,0.096774,0.064516,0.032258
-0.313226,-0.386129,0.147419,32.235484,0.341290,0.193226,0.354389,84.516129,7.870681,1.137970,0.419355,0.709677,0.258065,0.064516,0.677419,0.322581,0.129032,0.096774,0.032258
-0.447097,-0.204194,-0.045484,41.300000,-0.147742,0.357742,0.599281,132.258065,7.050246,-0.006392,0.225806,0.419355,0.483871,0.129032,0.741935,0.258065,0.193548,0.096774,0.096774
-0.358065,-0.294839,0.122903,17.183871,0.105806,0.261613,0.439544,59.677419,7.872708,1.140104,0.483871,0.580645,0.161290,0.161290,0.677419,0.322581,0.129032,0.096774,0.032258
-0.129355,-0.440323,0.054839,22.187097,0.852581,0.124839,0.312258,62.580645,3.971906,-1.861103,0.451613,0.741935,0.193548,0.064516,0.580645,0.419355,0.096774,0.032258,0.064516
-0.529032,-0.266774,0.080323,56.148387,-0.858387,0.451613,0.395557,138.709677,10.434589,1.992024,0.322581,0.483871,0.451613,0.096774,0.774194,0.225806,0.064516,0.064516,0.000000
-0.465484,-0.245161,0.096774,21.112903,-1.082903,0.508710,0.270145,160.645161,10.434589,1.992024,0.387097,0.419355,0.483871,0.096774,0.709677,0.290323,0.064516,0.064516,0.000000
-0.553871,-0.165484,-0.040000,13.151613,-1.646774,0.639677,0.459125,163.548387,9.630231,0.990631,0.290323,0.387097,0.516129,0.193548,0.806452,0.193548,0.032258,0.032258,0.000000
-0.458710,-0.193871,0.061613,27.325806,-1.031290,0.516774,0.259174,144.838710,10.434589,1.992024,0.354839,0.387097,0.419355,0.161290,0.709677,0.290323,0.064516,0.064516,0.000000
-0.489677,-0.214839,0.053871,41.177419,-0.998710,0.499032,0.294901,148.064516,10.434589,1.992024,0.322581,0.419355,0.451613,0.129032,0.741935,0.258065,0.064516,0.064516,0.000000
-0.306452,-0.388710,0.116452,27.635484,0.094516,0.210645,0.275054,84.838710,7.475537,0.137416,0.451613,0.645161,0.258065,0.064516,0.677419,0.322581,0.161290,0.096774,0.064516
-0.265161,-0.277742,-0.047419,16.003226,-0.198387,0.329677,0.540254,141.612903,4.554977,-1.004453,0.290323,0.387097,0.419355,0.064516,0.580645,0.419355,0.161290,0.064516,0.096774
-0.326129,-0.401290,0.043871,37.209677,-0.126452,0.262258,0.247785,94.193548,4.186792,-1.861666,0.451613,0.709677,0.322581,0.064516,0.709677,0.290323,0.161290,0.064516,0.096774
-0.330968,-0.399032,0.164194,17.119355,-0.093871,0.255484,0.350087,87.741935,7.869986,1.137238,0.451613,0.677419,0.258065,0.064516,0.677419,0.322581,0.129032,0.096774,0.032258
0.048065,-0.129355,-0.170968,71.977419,2.243548,-0.061290,0.932560,69.032258,4.606228,-2.968713,0.096774,0.225806,0.193548,0.225806,0.483871,0.516129,0.451613,0.193548,0.258065
-0.541613,-0.167419,0.065161,46.783871,-1.206774,0.531290,0.584408,160.645161,10.249949,1.990623,0.322581,0.322581,0.483871,0.129032,0.806452,0.193548,0.064516,0.064516,0.000000
-0.501613,-0.227419,0.010645,2.693548,-1.478710,0.579032,0.374407,147.741935,8.789585,0.849132,0.322581,0.451613,0.451613,0.161290,0.774194,0.225806,0.096774,0.064516,0.032258
-0.468065,-0.206129,0.065806,6.938710,-1.250968,0.558065,0.271693,166.774194,10.434589,1.992024,0.354839,0.387097,0.483871,0.129032,0.709677,0.290323,0.064516,0.064516,0.000000
-0.329032,-0.386774,0.162903,14.380645,-0.122258,0.265161,0.364405,90.967742,7.869986,1.137238,0.451613,0.645161,0.258065,0.064516,0.677419,0.322581,0.129032,0.096774,0.032258
-0.449355,-0.122258,-0.057097,1.312903,-0.359032,0.411290,0.726346,122.580645,9.746900,0.992901,0.193548,0.354839,0.354839,0.193548,0.741935,0.258065,0.161290,0.096774,0.064516
-0.299677,-0.413226,0.196129,24.261290,0.099355,0.193548,0.256815,72.258065,7.869986,1.137238,0.516129,0.709677,0.258065,0.064516,0.677419,0.322581,0.129032,0.096774,0.032258
0.108710,-0.195161,0.141935,100.690323,3.251935,-0.398065,0.596610,12.580645,8.155441,2.132430,0.354839,0.483871,0.032258,0.129032,0.516129,0.483871,0.290323,0.193548,0.096774
-0.540645,-0.225161,-0.018710,41.561290,-1.651613,0.591290,0.321496,182.580645,9.659646,0.991999,0.258065,0.419355,0.612903,0.096774,0.774194,0.225806,0.096774,0.064516,0.032258
-0.532581,-0.134516,-0.070323,22.032258,-1.779032,0.637097,0.240603,157.419355,9.749618,0.992032,0.258065,0.322581,0.483871,0.193548,0.774194,0.225806,0.032258,0.032258,0.000000
-0.516774,-0.190968,0.039032,-4.016129,-2.007742,0.637742,0.325371,201.290323,9.532359,1.846821,0.290323,0.354839,0.580645,0.096774,0.774194,0.225806,0.064516,0.064516,0.000000
-0.492581,-0.139032,-0.001935,18.558065,-1.289677,0.576774,0.294901,154.193548,10.434589,1.992024,0.290323,0.354839,0.451613,0.193548,0.741935,0.258065,0.064516,0.064516,0.000000
-0.512258,-0.198065,-0.019032,5.441935,-1.893871,0.667097,0.267883,185.483871,9.749618,0.992032,0.290323,0.354839,0.516129,0.129032,0.741935,0.258065,0.032258,0.032258,0.000000
0.160323,-0.264194,-0.041613,16.016129,2.413871,-0.140000,0.630829,37.741935,5.364878,-1.929902,0.225806,0.354839,0.129032,0.225806,0.387097,0.612903,0.387097,0.193548,0.193548
0.105484,-0.274516,0.078710,70.083871,2.437097,-0.275484,0.541783,9.354839,7.864080,1.131537,0.322581,0.516129,0.032258,0.129032,0.516129,0.483871,0.193548,0.129032,0.064516
-0.682258,-0.166452,-0.002258,10.158065,-2.332581,0.735484,0.383584,170.000000,10.212350,1.991291,0.290323,0.322581,0.516129,0.193548,0.870968,0.129032,0.064516,0.064516,0.000000
-0.451290,-0.189355,0.044516,20.790323,-1.044194,0.512258,0.268625,160.645161,10.434589,1.992024,0.322581,0.387097,0.483871,0.129032,0.709677,0.290323,0.064516,0.064516,0.000000
-0.363226,-0.428710,0.136129,29.161290,-0.153548,0.279032,0.283996,81.612903,7.475916,0.137979,0.483871,0.709677,0.258065,0.064516,0.709677,0.290323,0.096774,0.064516,0.032258
-0.494516,-0.178710,0.034516,14.577419,-1.342903,0.553548,0.294901,173.225806,10.434589,1.992024,0.322581,0.354839,0.516129,0.129032,0.741935,0.258065,0.064516,0.064516,0.000000
-0.448065,-0.184516,-0.053548,50.251613,-0.236129,0.356774,0.599281,132.258065,7.112381,-0.005862,0.225806,0.387097,0.483871,0.129032,0.741935,0.258065,0.193548,0.096774,0.096774
-0.546129,-0.178710,-0.048710,27.738710,-2.030968,0.724839,0.281607,198.064516,9.749618,0.992032,0.225806,0.322581,0.548387,0.129032,0.774194,0.225806,0.032258,0.032258,0.000000
-0.453548,-0.233871,0.011290,20.790323,-1.409355,0.562258,0.265806,173.225806,9.749618,0.992032,0.322581,0.387097,0.516129,0.096774,0.709677,0.290323,0.032258,0.032258,0.000000
-0.453226,-0.196774,0.053548,14.577419,-1.011935,0.538387,0.336661,148.064516,10.434589,1.992024,0.354839,0.387097,0.451613,0.161290,0.709677,0.290323,0.064516,0.064516,0.000000
-0.453548,-0.208710,0.062581,14.577419,-1.074516,0.523871,0.311910,160.645161,10.434589,1.992024,0.354839,0.387097,0.483871,0.129032,0.709677,0.290323,0.064516,0.064516,0.000000
-0.577419,-0.163871,-0.050323,18.051613,-2.038065,0.699677,0.271066,182.580645,9.749618,0.992032,0.258065,0.290323,0.516129,0.161290,0.806452,0.193548,0.032258,0.032258,0.000000
-0.458710,-0.256452,0.105484,27.325806,-0.841290,0.454516,0.315959,135.483871,10.434589,1.992024,0.387097,0.451613,0.419355,0.096774,0.709677,0.290323,0.064516,0.064516,0.000000
-0.482903,-0.227097,-0.002258,38.712903,-1.120968,0.544516,0.279792,131.935484,6.604387,-0.007058,0.322581,0.516129,0.451613,0.161290,0.774194,0.225806,0.064516,0.032258,0.032258
-0.423548,-0.235806,0.098065,9.677419,-0.937419,0.497097,0.240647,148.064516,10.434589,1.992024,0.419355,0.419355,0.451613,0.129032,0.677419,0.322581,0.064516,0.064516,0.000000
-0.008710,-0.069032,0.101613,38.629032,1.734839,-0.031290,0.556826,53.548387,10.916958,4.067285,0.225806,0.354839,0.161290,0.290323,0.516129,0.483871,0.258065,0.225806,0.032258
-0.468065,-0.206129,0.065806,6.938710,-1.250968,0.558065,0.276002,166.774194,10.434589,1.992024,0.354839,0.387097,0.483871,0.129032,0.709677,0.290323,0.064516,0.064516,0.000000
-0.551613,-0.255161,-0.040000,22.838710,-1.099355,0.480968,0.571791,163.870968,6.923699,-0.007091,0.290323,0.419355,0.580645,0.096774,0.806452,0.193548,0.129032,0.064516,0.064516
0.141935,-0.253871,-0.029355,13.838710,2.164516,-0.126452,0.675844,50.322581,5.486084,-0.971030,0.225806,0.354839,0.161290,0.193548,0.419355,0.580645,0.322581,0.161290,0.161290
-0.330000,-0.378710,0.075484,27.329032,-0.221935,0.275806,0.247785,97.419355,5.871554,-0.861844,0.451613,0.677419,0.322581,0.064516,0.709677,0.290323,0.129032,0.064516,0.064516
-0.683548,-0.252258,0.070645,25.322581,-1.854516,0.640968,0.349187,167.096774,10.434589,1.992024,0.387097,0.419355,0.580645,0.129032,0.870968,0.129032,0.064516,0.064516,0.000000
-0.495484,-0.109032,-0.065161,12.074194,-0.588710,0.442258,0.704682,125.806452,9.746902,0.993430,0.193548,0.322581,0.387097,0.193548,0.774194,0.225806,0.161290,0.096774,0.064516
-0.218710,-0.448065,0.225484,37.064516,0.406129,0.207097,0.293947,84.838710,8.791672,0.887949,0.483871,0.612903,0.258065,0.064516,0.548387,0.451613,0.129032,0.096774,0.032258
-0.358710,-0.441613,0.105161,29.161290,-0.086452,0.285484,0.283996,81.612903,5.871554,-0.861844,0.483871,0.709677,0.258065,0.064516,0.709677,0.290323,0.129032,0.064516,0.064516
-0.342903,-0.454194,0.174516,14.941935,0.257097,0.193871,0.310529,12.903226,6.761675,-1.069911,0.645161,0.741935,0.129032,0.161290,0.741935,0.258065,0.129032,0.096774,0.032258
-0.543226,-0.118065,-0.086452,5.548387,-0.740000,0.468387,0.717717,135.161290,9.746900,0.992901,0.161290,0.387097,0.451613,0.193548,0.806452,0.193548,0.161290,0.096774,0.064516
